floor,seed,source,item,quantity,durability,uses,loaded,spare,x,y
4,57,stored,Straw Decoy,1,0,0,0,0,76,12
4,57,stored,Resin Glue,1,0,0,0,0,89,14
4,57,ground,Shield Lantern,1,24,0,0,0,15,58
4,57,ground,Lighter,1,0,20,0,0,121,35
4,57,ground,Hunting Horn,1,0,8,0,0,32,59
4,57,wall,Flint Knife,1,60,0,0,0,131,26
4,58,stored,Hunting Spear,1,45,0,0,0,78,56
4,58,ground,Stick,1,18,0,0,0,55,79
4,58,carried,Buckler,1,30,0,0,0,47,41
4,58,carried,Buckler,1,30,0,0,0,49,41
4,58,carried,Buckler,1,30,0,0,0,50,40
4,58,carried,Buckler,1,30,0,0,0,51,39
4,58,ground,Water flask,2,0,0,0,0,36,52
4,58,ground,Pickaxe,1,32,0,0,0,53,43
4,58,ground,Bow,1,0,0,20,0,104,20
4,58,ground,Chili,1,0,0,0,0,96,5
4,58,ground,Bow,1,0,0,20,0,121,75
4,58,ground,Rope Hook,1,0,24,0,0,122,75
4,58,ground,Torch,1,90,0,0,0,99,78
4,58,ground,Seed Bag,1,0,6,0,0,105,49
4,58,ground,Torch,1,90,0,0,0,63,98
4,58,ground,Thorn Caltrops,1,0,0,0,0,78,60
4,58,ground,Ammo,1,0,0,0,0,79,80
4,58,ground,Bandage,2,0,0,0,0,17,59
4,58,ground,Bandage,2,0,0,0,0,37,76
4,58,ground,Medkit,1,0,0,0,0,125,60
4,58,ground,Ammo,1,0,0,0,0,54,12
4,58,ground,Ammo,1,0,0,0,0,131,53
4,58,ground,River Fish,4,0,0,0,0,103,74
4,58,ground,River Fish,3,0,0,0,0,100,84
4,58,ground,Straw Decoy,1,0,0,0,0,97,49
4,58,ground,Medkit,1,0,0,0,0,33,73
4,58,wall,Bear Trap,2,0,0,0,0,67,58
4,59,stored,Pickaxe,1,32,0,0,0,56,99
4,59,ground,Stick,1,18,0,0,0,35,80
4,59,carried,Buckler,1,30,0,0,0,16,119
4,59,carried,Buckler,1,30,0,0,0,22,119
4,59,carried,Buckler,1,30,0,0,0,17,121
4,59,ground,Spring Trap,2,0,0,0,0,14,112
4,59,ground,Splint,1,0,2,0,0,17,104
4,59,ground,Pitch Bomb,2,0,0,0,0,39,22
4,59,ground,Cooked Meat,2,0,0,0,0,38,33
4,59,ground,Pocket Door,1,0,2,0,0,10,22
4,59,ground,Hatchet,1,35,0,0,0,78,127
4,59,ground,Rope Hook,1,0,24,0,0,79,127
4,59,ground,Torch,1,90,0,0,0,56,121
4,59,ground,Seed Bag,1,0,6,0,0,76,32
4,59,ground,Lighter,1,0,20,0,0,49,31
4,59,ground,Hatchet,1,35,0,0,0,16,53
4,59,ground,Torch,1,90,0,0,0,16,52
4,59,ground,Stick,1,18,0,0,0,16,82
4,59,ground,Root Drill,1,0,3,0,0,15,82
4,59,carried,Buckler,1,30,0,0,0,8,83
4,59,carried,Buckler,1,30,0,0,0,18,65
4,59,ground,Fungal Bread,2,0,0,0,0,14,70
4,59,ground,Fungal Bread,2,0,0,0,0,9,78
4,59,ground,Firecracker,2,0,0,0,0,13,57
4,59,carried,Buckler,1,30,0,0,0,72,57
4,59,ground,Flint Knife,1,60,0,0,0,76,39
4,59,ground,Ammo,1,0,0,0,0,39,60
4,59,ground,Medkit,1,0,0,0,0,76,53
4,59,ground,Bandage,2,0,0,0,0,75,52
4,59,ground,Bandage,2,0,0,0,0,76,58
4,59,ground,Hunting Spear,1,45,0,0,0,71,60
4,59,ground,Ammo,1,0,0,0,0,86,58
4,59,ground,Rake,1,400,0,0,0,31,51
4,59,ground,Water flask,2,0,0,0,0,42,54
4,60,stored,Stick,1,18,0,0,0,100,122
4,60,ground,Stick,1,18,0,0,0,79,57
4,60,ground,Flint Knife,1,60,0,0,0,144,95
4,60,ground,Rope Hook,1,0,24,0,0,145,95
4,60,ground,Torch,1,90,0,0,0,122,99
4,60,ground,Hatchet,1,35,0,0,0,73,95
4,60,ground,Torch,1,90,0,0,0,72,95
4,60,ground,Hatchet,1,35,0,0,0,103,95
4,60,ground,Root Drill,1,0,3,0,0,104,95
4,60,ground,Firecracker,2,0,0,0,0,70,101
4,60,ground,Firecracker,2,0,0,0,0,72,104
4,60,ground,River Fish,3,0,0,0,0,79,75
4,60,ground,River Fish,6,0,0,0,0,102,121
4,60,ground,Reflecting Pan,1,24,0,0,0,146,103
4,60,ground,Bird Seed,1,0,0,0,0,61,56
4,60,ground,Fungal Bread,1,0,0,0,0,58,50
4,60,ground,Mushroom spores,2,0,0,0,0,77,83
4,60,ground,Ammo,1,0,0,0,0,141,121
4,60,ground,Herb Bag,1,0,4,0,0,46,35
4,60,ground,Fungal Bread,1,0,0,0,0,73,125
4,60,ground,Ammo,1,0,0,0,0,29,40
4,60,ground,Ammo,1,0,0,0,0,10,17
4,60,ground,Ammo,1,0,0,0,0,124,71
4,60,ground,Buckler,1,30,0,0,0,63,32
4,60,ground,Pickaxe,1,32,0,0,0,85,118
4,60,wall,Torch,1,90,0,0,0,87,127
4,61,stored,Stick,1,18,0,0,0,33,121
4,61,ground,Stick,1,18,0,0,0,78,59
4,61,ground,River Fish,6,0,0,0,0,105,34
4,61,ground,Blunderbuss,1,0,0,2,14,58,30
4,61,ground,Flint Knife,1,60,0,0,0,34,11
4,61,ground,Rake,1,400,0,0,0,56,50
4,61,ground,Bandage,2,0,0,0,0,52,55
4,61,ground,Rake,1,400,0,0,0,33,61
4,61,ground,Bandage,2,0,0,0,0,36,52
4,61,ground,Ammo,1,0,0,0,0,7,58
4,61,ground,Herb Bag,1,0,4,0,0,79,32
4,61,ground,Ammo,1,0,0,0,0,5,100
4,61,ground,Ammo,1,0,0,0,0,31,125
4,61,ground,Ammo,1,0,0,0,0,26,12
4,61,ground,Resin Glue,1,0,0,0,0,37,78
4,61,wall,Thorn Caltrops,2,0,0,0,0,30,75
4,61,wall,Rope Snare,2,0,0,0,0,8,82
4,62,stored,Flint Knife,1,60,0,0,0,33,121
4,62,ground,Stick,1,18,0,0,0,78,80
4,62,ground,Hatchet,1,35,0,0,0,104,37
4,62,ground,Torch,1,90,0,0,0,104,38
4,62,ground,Torch,1,90,0,0,0,104,9
4,62,ground,Root Drill,1,0,3,0,0,104,8
4,62,carried,Buckler,1,30,0,0,0,98,31
4,62,ground,Firecracker,2,0,0,0,0,106,36
4,62,ground,Firecracker,2,0,0,0,0,96,18
4,62,ground,River Fish,4,0,0,0,0,59,98
4,62,ground,River Fish,4,0,0,0,0,32,98
4,62,ground,Flint Knife,1,60,0,0,0,27,124
4,62,ground,Pitch Bomb,2,0,0,0,0,71,74
4,62,ground,Lighter,1,0,20,0,0,58,74
4,62,ground,Ammo,1,0,0,0,0,56,71
4,62,ground,Torch,1,90,0,0,0,77,61
4,62,ground,Ammo,1,0,0,0,0,115,53
4,62,ground,Root Drill,1,0,3,0,0,56,56
4,62,ground,Ammo,1,0,0,0,0,56,57
4,62,ground,Bandage,2,0,0,0,0,72,5
4,62,ground,Medkit,1,0,0,0,0,126,29
4,62,ground,Ammo,1,0,0,0,0,59,127
4,62,ground,Bandage,2,0,0,0,0,127,31
4,62,ground,Ammo,1,0,0,0,0,120,39
4,62,ground,River Fish,2,0,0,0,0,49,110
4,62,ground,River Fish,3,0,0,0,0,36,115
4,62,ground,River Fish,2,0,0,0,0,25,121
4,62,ground,Sap jar,2,0,0,0,0,40,125
4,62,wall,Medkit,1,0,0,0,0,7,93
4,62,wall,Pickaxe,1,32,0,0,0,49,124
4,63,stored,Hatchet,1,35,0,0,0,57,33
4,63,ground,Stick,1,18,0,0,0,79,37
4,63,ground,Rope Snare,2,0,0,0,0,99,14
4,63,ground,Sticky Boots,1,0,4,0,0,104,17
4,63,ground,Hatchet,1,35,0,0,0,59,53
4,63,ground,Torch,1,90,0,0,0,59,52
4,63,ground,Hunting Spear,1,45,0,0,0,59,81
4,63,ground,Root Drill,1,0,3,0,0,58,81
4,63,carried,Buckler,1,30,0,0,0,55,71
4,63,ground,Firecracker,2,0,0,0,0,49,75
4,63,ground,Firecracker,2,0,0,0,0,53,62
4,63,ground,Firecracker,2,0,0,0,0,59,70
4,63,ground,Blunderbuss,1,0,0,2,14,98,37
4,63,ground,Throwing Rock,3,0,0,0,0,128,56
4,63,ground,Lantern Seed,1,0,0,0,0,52,25
4,63,ground,Bird Seed,1,0,0,0,0,60,16
4,63,ground,Herb Bag,1,0,4,0,0,47,12
4,63,ground,Bandage,2,0,0,0,0,57,98
4,63,ground,Ammo,1,0,0,0,0,97,60
4,63,ground,Medkit,1,0,0,0,0,128,52
4,63,ground,Throwing Net,2,0,0,0,0,16,83
4,63,ground,Ammo,1,0,0,0,0,6,79
4,63,ground,Ammo,1,0,0,0,0,118,55
4,63,ground,River Fish,3,0,0,0,0,72,61
4,63,ground,River Fish,5,0,0,0,0,84,61
4,63,ground,Stick,1,18,0,0,0,39,76
4,63,ground,Mushroom spores,2,0,0,0,0,94,53
4,63,ground,Crossbow,1,0,0,1,16,104,60
4,63,wall,Rope Hook,1,0,24,0,0,62,9
4,64,stored,Blunderbuss,1,0,0,2,14,56,143
4,64,ground,Stick,1,18,0,0,0,33,80
4,64,ground,Torch,1,90,0,0,0,29,49
4,64,ground,Lighter,1,0,20,0,0,34,46
4,64,ground,Herb Bag,1,0,4,0,0,41,55
4,64,ground,River Fish,4,0,0,0,0,79,79
4,64,ground,Fishing Line,1,0,20,0,0,79,80
4,64,ground,River Fish,6,0,0,0,0,73,27
4,64,carried,Buckler,1,30,0,0,0,94,34
4,64,ground,Blunderbuss,1,0,0,2,14,81,35
4,64,ground,Rake,1,400,0,0,0,53,78
4,64,ground,Bandage,2,0,0,0,0,58,76
4,64,ground,Rake,1,400,0,0,0,34,103
4,64,ground,Bandage,2,0,0,0,0,39,105
4,64,ground,Ammo,1,0,0,0,0,77,96
4,64,ground,Ammo,1,0,0,0,0,75,120
4,64,ground,Medkit,1,0,0,0,0,96,39
4,64,ground,Ammo,1,0,0,0,0,103,38
4,64,ground,River Fish,3,0,0,0,0,27,10
4,64,ground,Straw Decoy,1,0,0,0,0,85,62
4,64,wall,Digging Claws,1,200,0,0,0,82,46
4,65,stored,Flint Knife,1,60,0,0,0,35,35
4,65,ground,Stick,1,18,0,0,0,12,81
4,65,ground,Pitch Bomb,2,0,0,0,0,69,81
4,65,ground,Hatchet,1,35,0,0,0,16,60
4,65,ground,Torch,1,90,0,0,0,15,61
4,65,ground,Hatchet,1,35,0,0,0,16,29
4,65,ground,Root Drill,1,0,3,0,0,16,28
4,65,carried,Buckler,1,30,0,0,0,13,62
4,65,ground,Firecracker,2,0,0,0,0,14,61
4,65,ground,River Fish,4,0,0,0,0,56,36
4,65,ground,Fishing Line,1,0,20,0,0,54,39
4,65,ground,River Fish,4,0,0,0,0,41,40
4,65,ground,Fishing Line,1,0,20,0,0,40,42
4,65,ground,Mushroom spores,2,0,0,0,0,14,102
4,65,ground,Water flask,2,0,0,0,0,58,37
4,65,ground,Water flask,2,0,0,0,0,28,35
4,65,ground,Straw Decoy,1,0,0,0,0,84,41
4,65,ground,Ammo,1,0,0,0,0,74,29
4,65,ground,Medkit,1,0,0,0,0,56,11
4,65,ground,Fungal Bread,1,0,0,0,0,8,106
4,65,ground,Fungal Bread,1,0,0,0,0,53,99
4,65,ground,Ammo,1,0,0,0,0,63,12
4,65,ground,River Fish,4,0,0,0,0,36,43
4,65,ground,River Fish,4,0,0,0,0,28,52
4,65,ground,Crossbow,1,0,0,1,16,30,75
4,65,ground,Bow,1,0,0,20,0,60,100
4,65,wall,Pickaxe,1,32,0,0,0,47,34
4,65,wall,Medkit,1,0,0,0,0,39,49
4,65,wall,Bear Trap,2,0,0,0,0,35,62
4,66,stored,Flint Knife,1,60,0,0,0,144,57
4,66,ground,Stick,1,18,0,0,0,78,15
4,66,ground,Sap jar,2,0,0,0,0,89,81
4,66,ground,Bandaid,5,0,0,0,0,101,54
4,66,ground,Medkit,1,0,0,0,0,90,71
4,66,ground,Digging Claws,1,200,0,0,0,84,51
4,66,ground,River Fish,5,0,0,0,0,61,63
4,66,ground,Flint Knife,1,60,0,0,0,51,70
4,66,ground,Seed Bag,1,0,6,0,0,119,34
4,66,ground,Pitch Bomb,2,0,0,0,0,130,55
4,66,ground,Bandage,3,0,0,0,0,128,45
4,66,ground,Rope Snare,2,0,0,0,0,127,30
4,66,ground,Hatchet,1,35,0,0,0,83,38
4,66,ground,Torch,1,90,0,0,0,84,38
4,66,ground,Wooden Maul,1,24,0,0,0,51,38
4,66,ground,Root Drill,1,0,3,0,0,51,37
4,66,carried,Buckler,1,30,0,0,0,75,40
4,66,ground,Firecracker,2,0,0,0,0,74,40
4,66,ground,Hunting Spear,1,45,0,0,0,36,38
4,66,ground,Bear Trap,2,0,0,0,0,99,31
4,66,ground,Ammo,2,0,0,0,0,50,15
4,66,ground,Ammo,1,0,0,0,0,49,7
4,66,ground,Medkit,1,0,0,0,0,99,28
4,66,ground,Rake,1,400,0,0,0,141,59
4,66,ground,Ammo,1,0,0,0,0,146,51
4,66,ground,Ammo,1,0,0,0,0,28,35
4,66,ground,Bandage,2,0,0,0,0,100,29
4,66,ground,Bandage,2,0,0,0,0,102,37
4,66,ground,Pickaxe,1,32,0,0,0,105,28
4,66,ground,Ammo,1,0,0,0,0,92,31
4,66,ground,Torch,1,90,0,0,0,30,30
4,66,ground,Sap jar,2,0,0,0,0,140,65
4,67,stored,Stick,1,18,0,0,0,33,34
4,67,ground,Stick,1,18,0,0,0,78,58
4,67,ground,River Fish,6,0,0,0,0,53,49
4,67,ground,Flint Knife,1,60,0,0,0,58,74
4,67,ground,Bow,1,0,0,20,0,50,78
4,67,ground,Throwing Net,2,0,0,0,0,54,13
4,67,ground,Hatchet,1,35,0,0,0,51,6
4,67,carried,Buckler,1,30,0,0,0,101,32
4,67,ground,Throwing Rock,3,0,0,0,0,60,19
4,67,ground,Ammo,2,0,0,0,0,85,39
4,67,ground,Fungal Bread,1,0,0,0,0,72,28
4,67,ground,Thorn Caltrops,1,0,0,0,0,106,28
4,67,ground,Fungal Bread,1,0,0,0,0,103,8
4,67,ground,Medkit,1,0,0,0,0,12,34
4,67,ground,Ammo,1,0,0,0,0,96,57
4,67,ground,Ammo,1,0,0,0,0,17,37
4,67,ground,Boomerang,1,0,0,0,0,96,37
4,67,wall,Water flask,2,0,0,0,0,18,81
4,68,stored,Torch,1,90,0,0,0,56,101
4,68,ground,Stick,1,18,0,0,0,79,59
4,68,ground,Medkit,1,0,0,0,0,11,33
4,68,ground,Mushroom spores,2,0,0,0,0,41,61
4,68,ground,River Fish,6,0,0,0,0,58,75
4,68,ground,River Fish,6,0,0,0,0,33,130
4,68,ground,Flint Knife,1,60,0,0,0,62,116
4,68,carried,Buckler,1,30,0,0,0,12,61
4,68,ground,Seed Bag,1,0,6,0,0,58,105
4,68,ground,Rake,1,400,0,0,0,58,54
4,68,ground,Ammo,1,0,0,0,0,57,54
4,68,ground,Lighter,1,0,20,0,0,75,78
4,68,ground,Ammo,1,0,0,0,0,80,77
4,68,ground,Ammo,1,0,0,0,0,32,12
4,68,ground,Pocket Door,1,0,2,0,0,34,82
4,68,ground,Ammo,1,0,0,0,0,29,78
4,68,ground,Ammo,1,0,0,0,0,52,100
4,68,ground,Medkit,1,0,0,0,0,9,57
4,68,ground,Bandage,2,0,0,0,0,20,58
4,68,ground,Bandage,2,0,0,0,0,16,53
4,68,stored,Throwing Rock,3,0,0,0,0,58,99
4,68,ground,Mushroom spores,2,0,0,0,0,73,103
4,68,ground,Straw Decoy,1,0,0,0,0,82,86
4,68,ground,Splint,1,0,2,0,0,74,68
4,68,ground,Mushroom spores,2,0,0,0,0,69,98
4,68,wall,Sticky Boots,1,0,4,0,0,66,58
4,69,stored,Flint Knife,1,60,0,0,0,13,99
4,69,ground,Stick,1,18,0,0,0,78,37
4,69,ground,Torch,1,90,0,0,0,73,69
4,69,ground,Hunting Spear,1,45,0,0,0,104,34
4,69,carried,Buckler,1,30,0,0,0,34,99
4,69,ground,Torch,1,90,0,0,0,35,103
4,69,ground,Lighter,1,0,20,0,0,49,33
4,69,ground,Oil flask,1,0,0,0,0,32,38
4,69,ground,Herb Bag,1,0,4,0,0,33,59
4,69,ground,Flint Knife,1,60,0,0,0,19,33
4,69,ground,Ammo,1,0,0,0,0,15,39
4,69,ground,Herb Bag,1,0,4,0,0,46,53
4,69,ground,Herb Bag,1,0,4,0,0,13,57
4,69,ground,Ammo,1,0,0,0,0,59,96
4,69,ground,Rake,1,400,0,0,0,63,50
4,69,ground,Stick,1,18,0,0,0,59,58
4,69,ground,Stick,1,18,0,0,0,30,94
4,69,wall,Cooked Meat,2,0,0,0,0,43,57
4,70,stored,Stick,1,18,0,0,0,12,99
4,70,ground,Stick,1,18,0,0,0,35,81
4,70,ground,Bow,1,0,0,20,0,94,95
4,70,ground,Rake,1,400,0,0,0,81,99
4,70,ground,River Fish,3,0,0,0,0,34,52
4,70,ground,Fishing Line,1,0,20,0,0,35,49
4,70,ground,River Fish,6,0,0,0,0,15,54
4,70,ground,Fishing Line,1,0,20,0,0,19,54
4,70,ground,Hatchet,1,35,0,0,0,16,105
4,70,ground,Honey pot,1,0,0,0,0,20,103
4,70,carried,Buckler,1,30,0,0,0,54,39
4,70,carried,Buckler,1,30,0,0,0,86,37
4,70,ground,Flint Knife,1,60,0,0,0,80,98
4,70,ground,Water flask,2,0,0,0,0,38,60
4,70,ground,Rake,1,400,0,0,0,32,94
4,70,ground,Herb Bag,1,0,4,0,0,30,106
4,70,ground,Fungal Bread,1,0,0,0,0,60,59
4,70,ground,Ammo,1,0,0,0,0,98,53
4,70,ground,Herb Bag,1,0,4,0,0,51,100
4,70,ground,Ammo,1,0,0,0,0,102,33
4,70,ground,Ammo,1,0,0,0,0,82,34
4,70,ground,Hatchet,1,35,0,0,0,108,34
4,70,ground,Flint Knife,1,60,0,0,0,77,55
4,70,ground,Fried Egg,2,0,0,0,0,74,61
4,70,ground,Mushroom spores,2,0,0,0,0,62,38
4,70,wall,Cooked Meat,2,0,0,0,0,53,50
4,70,wall,Boomerang,1,0,0,0,0,14,74
4,70,wall,Boomerang,1,0,0,0,0,19,95
4,71,stored,Hatchet,1,35,0,0,0,11,33
4,71,ground,Stick,1,18,0,0,0,79,81
4,71,carried,Buckler,1,30,0,0,0,81,121
4,71,carried,Buckler,1,30,0,0,0,86,122
4,71,carried,Buckler,1,30,0,0,0,85,125
4,71,carried,Buckler,1,30,0,0,0,82,120
4,71,ground,Bow,1,0,0,20,0,83,103
4,71,ground,Pitch Bomb,2,0,0,0,0,39,37
4,71,ground,Splint,1,0,2,0,0,60,24
4,71,ground,Rake,1,400,0,0,0,49,18
4,71,ground,Rake,1,400,0,0,0,31,21
4,71,ground,Flint Knife,1,60,0,0,0,98,53
4,71,ground,Pickaxe,1,32,0,0,0,103,58
4,71,ground,Hatchet,1,35,0,0,0,76,57
4,71,carried,Buckler,1,30,0,0,0,35,53
4,71,ground,Sap jar,2,0,0,0,0,89,122
4,71,ground,Torch,1,90,0,0,0,95,81
4,71,ground,Lighter,1,0,20,0,0,18,35
4,71,ground,Ammo,1,0,0,0,0,12,36
4,71,ground,Medkit,1,0,0,0,0,33,61
4,71,ground,Blink Seed,2,0,0,0,0,63,76
4,71,ground,Ammo,1,0,0,0,0,53,71
4,71,ground,Bandage,2,0,0,0,0,31,54
4,71,ground,Bandage,2,0,0,0,0,30,53
4,71,ground,Ammo,1,0,0,0,0,33,59
4,71,ground,Lighter,1,0,20,0,0,60,62
4,71,ground,Stick,1,18,0,0,0,104,76
4,71,ground,Rake,1,400,0,0,0,107,82
4,71,wall,Thorn Caltrops,2,0,0,0,0,54,46
4,72,stored,Pickaxe,1,32,0,0,0,34,11
4,72,ground,Stick,1,18,0,0,0,34,81
4,72,carried,Buckler,1,30,0,0,0,32,42
4,72,carried,Buckler,1,30,0,0,0,34,48
4,72,carried,Buckler,1,30,0,0,0,34,42
4,72,carried,Buckler,1,30,0,0,0,30,45
4,72,ground,Flint Knife,1,60,0,0,0,13,46
4,72,ground,Stick,1,18,0,0,0,24,42
4,72,ground,Boomerang,1,0,0,0,0,64,55
4,72,ground,Bird Seed,3,0,0,0,0,80,63
4,72,ground,Hatchet,1,35,0,0,0,94,81
4,72,ground,Torch,1,90,0,0,0,94,82
4,72,ground,Stick,1,18,0,0,0,94,51
4,72,ground,Root Drill,1,0,3,0,0,94,50
4,72,carried,Buckler,1,30,0,0,0,91,80
4,72,ground,Firecracker,2,0,0,0,0,106,48
4,72,ground,Shield Lantern,1,24,0,0,0,58,60
4,72,ground,Hatchet,1,35,0,0,0,100,104
4,72,ground,Ammo,1,0,0,0,0,104,108
4,72,ground,Medkit,1,0,0,0,0,79,96
4,72,ground,Ammo,1,0,0,0,0,42,9
4,72,ground,Digging Claws,1,200,0,0,0,6,9
4,72,ground,Ammo,1,0,0,0,0,13,13
4,72,ground,Ammo,1,0,0,0,0,104,123
4,72,ground,Bandage,2,0,0,0,0,74,103
4,72,ground,Bandage,2,0,0,0,0,81,101
4,72,ground,Ammo,1,0,0,0,0,80,109
4,72,ground,River Fish,2,0,0,0,0,83,78
4,72,ground,River Fish,3,0,0,0,0,95,85
4,72,ground,Fungal Bread,1,0,0,0,0,102,129
4,72,ground,Bandage,3,0,0,0,0,32,2
4,72,ground,Torch,1,90,0,0,0,92,115
4,72,ground,Throwing Rock,3,0,0,0,0,102,88
4,73,stored,Crossbow,1,0,0,1,16,100,35
4,73,ground,Stick,1,18,0,0,0,33,81
4,73,ground,Pickaxe,1,32,0,0,0,100,64
4,73,ground,Lighter,1,0,20,0,0,95,66
4,73,ground,Torch,1,90,0,0,0,7,31
4,73,ground,Hunting Spear,1,45,0,0,0,59,55
4,73,ground,Throwing Net,2,0,0,0,0,60,55
4,73,ground,Torch,1,90,0,0,0,57,79
4,73,ground,River Fish,4,0,0,0,0,69,35
4,73,ground,Hatchet,1,35,0,0,0,98,88
4,73,ground,Bird Seed,1,0,0,0,0,33,50
4,73,ground,Herb Bag,1,0,4,0,0,31,50
4,73,ground,Bird Seed,1,0,0,0,0,84,103
4,73,ground,Fungal Bread,1,0,0,0,0,82,97
4,73,ground,Bitter Root,1,0,0,0,0,96,102
4,73,ground,Ammo,1,0,0,0,0,99,96
4,73,ground,Ammo,1,0,0,0,0,94,38
4,73,ground,Medkit,1,0,0,0,0,59,32
4,73,ground,Ammo,1,0,0,0,0,58,40
4,73,ground,River Fish,5,0,0,0,0,53,50
4,73,ground,Splint,1,0,2,0,0,75,100
4,73,ground,Digging Claws,1,200,0,0,0,38,100
4,73,wall,Bomb,2,0,0,0,0,43,104
4,74,stored,Torch,1,90,0,0,0,101,79
4,74,ground,Stick,1,18,0,0,0,57,79
4,74,ground,Hatchet,1,35,0,0,0,77,38
4,74,ground,River Fish,4,0,0,0,0,31,75
4,74,ground,Fishing Line,1,0,20,0,0,27,75
4,74,ground,River Fish,3,0,0,0,0,105,122
4,74,carried,Buckler,1,30,0,0,0,101,143
4,74,carried,Buckler,1,30,0,0,0,62,93
4,74,carried,Buckler,1,30,0,0,0,100,79
4,74,carried,Buckler,1,30,0,0,0,104,96
4,74,ground,Mushroom spores,2,0,0,0,0,79,149
4,74,ground,Mushroom spores,2,0,0,0,0,29,77
4,74,ground,Chili,1,0,0,0,0,58,108
4,74,ground,Fungal Bread,1,0,0,0,0,14,81
4,74,ground,Ammo,1,0,0,0,0,81,118
4,74,ground,Herb Bag,1,0,4,0,0,101,139
4,74,ground,Medkit,1,0,0,0,0,81,150
4,74,ground,Ammo,1,0,0,0,0,71,150
4,74,ground,River Fish,5,0,0,0,0,106,102
4,74,stored,Sap jar,2,0,0,0,0,103,125
4,74,stored,Seed Bag,1,0,6,0,0,94,120
4,74,wall,Boomerang,1,0,0,0,0,100,92
4,75,stored,Flint Knife,1,60,0,0,0,34,35
4,75,ground,Stick,1,18,0,0,0,56,80
4,75,ground,Boomerang,1,0,0,0,0,74,69
4,75,ground,Pickaxe,1,32,0,0,0,9,10
4,75,ground,Resin Glue,1,0,0,0,0,17,8
4,75,ground,Bow,1,0,0,20,0,59,13
4,75,ground,Throwing Net,2,0,0,0,0,60,13
4,75,ground,Torch,1,90,0,0,0,56,35
4,75,ground,Bow,1,0,0,20,0,33,80
4,75,ground,Stick,1,18,0,0,0,28,40
4,75,ground,Honey pot,1,0,0,0,0,29,39
4,75,carried,Buckler,1,30,0,0,0,11,37
4,75,ground,Bow,1,0,0,20,0,13,20
4,75,ground,Pickaxe,1,32,0,0,0,52,62
4,75,ground,Ammo,1,0,0,0,0,58,64
4,75,ground,Root Drill,1,0,3,0,0,51,101
4,75,ground,Ammo,1,0,0,0,0,52,99
4,75,ground,Bird Seed,1,0,0,0,0,35,40
4,75,ground,Fungal Bread,1,0,0,0,0,28,42
4,75,ground,Herb Bag,1,0,4,0,0,74,14
4,75,ground,Medkit,1,0,0,0,0,15,33
4,75,ground,Ammo,1,0,0,0,0,10,33
4,75,stored,Torch,1,90,0,0,0,59,55
4,75,ground,Torch,1,90,0,0,0,84,13
4,75,ground,Seed Bag,1,0,6,0,0,79,17
4,76,stored,Hatchet,1,35,0,0,0,11,57
4,76,ground,Stick,1,18,0,0,0,79,80
4,76,ground,Bow,1,0,0,20,0,53,100
4,76,ground,Rope Hook,1,0,24,0,0,54,100
4,76,ground,Torch,1,90,0,0,0,57,123
4,76,ground,Hatchet,1,35,0,0,0,50,81
4,76,ground,Torch,1,90,0,0,0,51,82
4,76,ground,Hatchet,1,35,0,0,0,50,52
4,76,ground,Root Drill,1,0,3,0,0,52,51
4,76,carried,Buckler,1,30,0,0,0,52,57
4,76,carried,Buckler,1,30,0,0,0,55,80
4,76,ground,Fungal Bread,2,0,0,0,0,61,80
4,76,ground,Fungal Bread,2,0,0,0,0,47,53
4,76,ground,River Fish,5,0,0,0,0,39,95
4,76,ground,Fishing Line,1,0,20,0,0,42,92
4,76,ground,River Fish,3,0,0,0,0,29,53
4,76,ground,Buckler,1,30,0,0,0,37,138
4,76,ground,Ammo,1,0,0,0,0,77,96
4,76,ground,Lighter,1,0,20,0,0,43,76
4,76,ground,Mushroom spores,2,0,0,0,0,42,98
4,76,ground,Ammo,1,0,0,0,0,79,125
4,76,ground,Straw Decoy,1,0,0,0,0,11,96
4,76,ground,Ammo,1,0,0,0,0,8,95
4,76,ground,Herb Bag,1,0,4,0,0,106,130
4,76,ground,Medkit,1,0,0,0,0,16,76
4,76,ground,Bandage,2,0,0,0,0,10,71
4,76,ground,Ammo,1,0,0,0,0,15,74
4,76,ground,River Fish,2,0,0,0,0,85,100
4,76,ground,Stick,1,18,0,0,0,26,127
4,77,stored,Flint Knife,1,60,0,0,0,79,34
4,77,ground,Stick,1,18,0,0,0,34,80
4,77,ground,River Fish,6,0,0,0,0,51,106
4,77,ground,Thorn Caltrops,2,0,0,0,0,59,127
4,77,ground,Rope Snare,2,0,0,0,0,56,121
4,77,ground,Torch,1,90,0,0,0,62,125
4,77,ground,Stick,1,18,0,0,0,29,34
4,77,ground,Throwing Net,2,0,0,0,0,30,34
4,77,ground,Torch,1,90,0,0,0,33,57
4,77,ground,Pickaxe,1,32,0,0,0,12,126
4,77,ground,Throwing Net,2,0,0,0,0,38,120
4,77,ground,Wolf Whistle,1,0,8,0,0,36,125
4,77,ground,Sap jar,2,0,0,0,0,15,125
4,77,ground,Resin Glue,1,0,0,0,0,52,74
4,77,ground,Ammo,1,0,0,0,0,51,84
4,77,ground,Lighter,1,0,20,0,0,55,34
4,77,ground,Ammo,1,0,0,0,0,73,35
4,77,ground,Splint,1,0,2,0,0,80,11
4,77,ground,Ammo,1,0,0,0,0,84,12
4,77,ground,Medkit,1,0,0,0,0,63,63
